H	35	1802	100.0	+	0	0	=	DM372741_1_1802_U_Schizochytrium_sp	GM664568_1_1803_U_Schizochytrium_sp
H	31	1802	100.0	+	0	0	=	EF023658_1_1802_U_Amphifilaceae_X_sp	EF023338_1_1806_U_Amphifilaceae_X_sp
H	31	1802	100.0	+	0	0	=	EF023733_1_1802_U_Amphifilaceae_X_sp	EF023338_1_1806_U_Amphifilaceae_X_sp
H	31	1802	100.0	+	0	0	=	EF023821_1_1802_U_Amphifilaceae_X_sp	EF023338_1_1806_U_Amphifilaceae_X_sp
S	36	1802	*	*	*	*	*	L27634_1_1802_U_Aplanochytrium_minutum	*
S	37	1801	*	*	*	*	*	KJ762709_1_1801_U_Labyrinthulomycetes_LAB15_X_sp	*
S	38	1801	*	*	*	*	*	MH319327_1_1801_U_Aurantiochytrium_acetophilum	*
H	38	1801	99.6	+	0	0	1035MD313MI452M	MH319336_1_1801_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1800	99.6	+	0	0	263MI771MD448MI317M	MH319319_1_1800_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1800	99.1	+	0	0	264MI763MD320MI452M	MH319323_1_1800_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.3	+	0	0	1034MI448MI317M	MH319311_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.6	+	0	0	1034MI448MI317M	MH319313_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.5	+	0	0	1348MI134MI317M	MH319318_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.1	+	0	0	263MI770MI766M	MH319321_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.1	+	0	0	13MI1334MI452M	MH319322_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.7	+	0	0	263MI770MI766M	MH319325_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.2	+	0	0	263MI767MD322MI129MI317M	MH319326_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1799	99.2	+	0	0	264MI763MD325MI129MI317M	MH319328_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	39	1799	*	*	*	*	*	MH319329_1_1799_U_Aurantiochytrium_acetophilum	*
H	38	1799	99.3	+	0	0	262M2I767MD322MI447M	MH319330_1_1799_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	40	1798	*	*	*	*	*	FJ821480_1_1798_U_Oblongichytrium_sp	*
H	5	1798	100.0	+	0	0	=	KU728177_1_1798_U_Sorodiplophrys_stercorea	KU728175_1_1880_U_Sorodiplophrys_stercorea
H	39	1798	99.6	+	0	0	268MD1078MI129MI322M	MH319314_1_1798_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1798	99.3	+	0	0	262MD439MD326M2I322MI447M	MH319315_1_1798_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	38	1798	99.4	+	0	0	263MI770MI318MI447M	MH319317_1_1798_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1798	99.1	+	0	0	262M2I767MD322MI129MI317M	MH319333_1_1798_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	39	1798	99.5	+	0	0	268MD431MD328M2I453MI316M	MH319335_1_1798_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	41	1797	*	*	*	*	*	DM372737_2_1798_U_Parietichytrium_sarkarianum	*
S	42	1797	*	*	*	*	*	FJ810216_1_1797_U_Aplanochytrium_sp	*
S	43	1797	*	*	*	*	*	FJ821481_1_1797_U_Oblongichytrium_sp	*
H	41	1797	100.0	+	0	0	=	GM664564_2_1798_U_Parietichytrium_sarkarianum	DM372737_2_1798_U_Parietichytrium_sarkarianum
H	38	1797	99.6	+	0	0	263MI770MI313MI134MI317M	MH319310_1_1797_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	39	1797	99.3	+	0	0	268MD433MD326M2I317MI129MI322M	MH319324_1_1797_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1797	99.4	+	0	0	703MD325MI317MI129MI322M	MH319331_1_1797_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	38	1797	99.5	+	0	0	1034MI313M2I133MI317M	MH319334_1_1797_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1797	99.4	+	0	0	262M2I1089MI129MI317M	MH319337_1_1797_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	44	1796	*	*	*	*	*	AB022111_1_1796_U_Oblongichytrium_sp	*
S	45	1796	*	*	*	*	*	JX188294_1_1796_U_Labyrinthulomycetes_LAB16_X_sp	*
H	17	1796	100.0	+	0	0	=	KT716334_1_1796_U_Thraustochytrium_kinnei	L34668_1_1821_U_Thraustochytrium_kinnei
H	39	1796	99.1	+	0	0	267MD434MD326M2I322MI129M2I316M	MH319312_1_1796_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1796	99.5	+	0	0	1027M2I445MI324M	MH319316_1_1796_U_Aurantiochytrium_acetophilum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	38	1796	99.2	+	0	0	262M2I817MI271MI129MI317M	MH319332_1_1796_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1796	99.4	+	0	0	264MI769MI318MI129M2I316M	MH319338_1_1796_U_Aurantiochytrium_acetophilum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	46	1795	*	*	*	*	*	AB022113_1_1795_U_Thraustochytrium_pachydermum	*
S	47	1794	*	*	*	*	*	AB022108_1_1794_U_Oblongichytrium_sp	*
S	48	1794	*	*	*	*	*	AF261664_1_1794_U_Thraustochytriaceae_QPX_sp	*
S	49	1793	*	*	*	*	*	AB052556_1_1793_U_Schizochytrium_sp	*
S	50	1793	*	*	*	*	*	DQ103805_1_1793_U_Aplanochytrium_sp	*
H	24	1790	99.6	+	0	0	10I235MD786MD23MI403MD76MD263M15I	AB290355_1_1790_U_Ulkenia_sp	AB022116_1_1812_U_Ulkenia_visurgensis
S	51	1790	*	*	*	*	*	AB362211_1_1790_U_Aurantiochytrium_sp	*
S	52	1790	*	*	*	*	*	AB695493_1_1790_U_Labyrinthulaceae_ANT10_3_sp	*
S	53	1789	*	*	*	*	*	AB810951_1_1789_U_Labyrinthuloides_sp	*
S	54	1788	*	*	*	*	*	KX160006_1_1788_U_Stellarchytrium_dubum	*
S	55	1787	*	*	*	*	*	AB022103_1_1787_U_Aplanochytrium_kerguelense	*
H	53	1787	99.5	+	0	0	109MD1378M3I299M	AB810950_1_1787_U_Labyrinthuloides_sp	AB810951_1_1789_U_Labyrinthuloides_sp
S	56	1787	*	*	*	*	*	FJ153754_1_1787_U_Labyrinthulaceae_ANT10_3_sp	*
S	57	1787	*	*	*	*	*	FJ821497_1_1787_U_Aurantiochytrium_sp	*
H	39	1787	99.1	+	0	0	268MD761MI321MI436M11I	GX334534_1_1787_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1787	99.1	+	0	0	268MD761MI321MI436M11I	GY014555_1_1787_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	53	1786	99.7	+	0	0	1487M3I299M	AB810952_1_1786_U_Labyrinthuloides_sp	AB810951_1_1789_U_Labyrinthuloides_sp
S	58	1786	*	*	*	*	*	DQ103777_1_1786_U_Aplanochytrium_sp	*
H	57	1785	99.6	+	0	0	899MI119MI767M	FJ821493_1_1785_U_Aurantiochytrium_sp	FJ821497_1_1787_U_Aurantiochytrium_sp
H	57	1785	99.6	+	0	0	899MI119MI767M	FJ821495_1_1785_U_Aurantiochytrium_sp	FJ821497_1_1787_U_Aurantiochytrium_sp
H	57	1785	99.6	+	0	0	899MI119MI767M	FJ821496_1_1785_U_Aurantiochytrium_sp	FJ821497_1_1787_U_Aurantiochytrium_sp
S	59	1785	*	*	*	*	*	OBEP011124257_1_1785_U_Amphifilaceae_X_sp	*
S	60	1784	*	*	*	*	*	AY705752_1_1784_U_Schizochytrium_sp	*
S	61	1784	*	*	*	*	*	AY705753_1_1784_U_Schizochytrium_sp	*
H	60	1784	99.2	+	0	0	1784M	AY705754_1_1784_U_Schizochytrium_sp	AY705752_1_1784_U_Schizochytrium_sp
S	62	1784	*	*	*	*	*	AY705756_1_1784_U_Schizochytrium_sp	*
H	57	1784	99.6	+	0	0	902MI9MI106MI767M	FJ821494_1_1784_U_Aurantiochytrium_sp	FJ821497_1_1787_U_Aurantiochytrium_sp
S	63	1783	*	*	*	*	*	AY705755_1_1783_U_Schizochytrium_sp	*
H	24	1782	99.3	+	0	0	18I227MD786MD23MI403MD76MD263M15I	AB810962_1_1782_U_Ulkenia_sp	AB022116_1_1812_U_Ulkenia_visurgensis
H	24	1782	99.7	+	0	0	18I227MD786MD16MI410MD76MD263M15I	AB810968_1_1782_U_Ulkenia_sp	AB022116_1_1812_U_Ulkenia_visurgensis
H	39	1782	99.0	+	0	0	9I253M2D439MD781MI306M10I	KF500513_1_1782_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	64	1782	*	*	*	*	*	KM023690_1_1782_U_Aurantiochytrium_sp	*
S	65	1782	*	*	*	*	*	OBEP011499564_1_1782_U_Amphifilaceae_X_sp	*
H	38	1781	99.5	+	0	0	10I1473MI308M9I	JQ982488_1_1781_U_Aurantiochytrium_limacinum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	66	1781	*	*	*	*	*	KJ762899_1_1781_U_Aplanochytrium_kerguelense	*
S	67	1781	*	*	*	*	*	KX379459_1_1781_U_Aurantiochytrium_limacinum	*
S	68	1781	*	*	*	*	*	MH488968_1_1781_U_Aurantiochytrium_sp	*
H	38	1780	99.1	+	0	0	10I253MI771MD313MI134MI308M9I	JQ982489_1_1780_U_Aurantiochytrium_limacinum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	38	1780	99.2	+	0	0	10I254MI770MD313MI134MI308M9I	JQ982490_1_1780_U_Aurantiochytrium_limacinum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	39	1780	99.4	+	0	0	10I689MD333MI757M9I	JQ982491_1_1780_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1780	99.0	+	0	0	10I258MD435MD643MI127MI315M9I	JQ982493_1_1780_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	69	1780	*	*	*	*	*	KM023693_1_1780_U_Aurantiochytrium_sp	*
H	39	1779	99.2	+	0	0	10I909MD432MI130MI307M9I	GM664567_1_1779_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	38	1779	99.3	+	0	0	10I253MI770MI318MI438M9I	GM664569_1_1779_U_Aurantiochytrium_limacinum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
H	39	1779	99.4	+	0	0	10I691MD331MI449MI307M9I	HM126528_1_1779_U_Aurantiochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	70	1779	*	*	*	*	*	KM023689_1_1779_U_Aurantiochytrium_sp	*
S	71	1779	*	*	*	*	*	MH595611_1_1779_U_Aurantiochytrium_sp	*
H	39	1778	99.3	+	0	0	11I908MD432MI130MI307M9I	DM372740_2_1779_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	38	1778	99.3	+	0	0	11I252MI770MI318MI438M9I	DM372742_2_1779_U_Aurantiochytrium_limacinum	MH319327_1_1801_U_Aurantiochytrium_acetophilum
S	72	1778	*	*	*	*	*	JX188369_1_1778_U_Labyrinthulomycetes_LAB12_X_sp	*
S	73	1778	*	*	*	*	*	MH595610_1_1778_U_Aurantiochytrium_sp	*
S	74	1777	*	*	*	*	*	AB973555_1_1777_U_Aurantiochytrium_sp	*
H	39	1777	99.4	+	0	0	11I1340MI130MI307M9I	DM372739_1_1777_U_Aurantiochytrium_limacinum	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	75	1777	*	*	*	*	*	JF791020_1_1777_U_Thraustochytriaceae_LAB17_sp	*
S	76	1777	*	*	*	*	*	JQ982492_1_1777_U_Aurantiochytrium_limacinum	*
S	77	1777	*	*	*	*	*	MH595608_1_1777_U_Aurantiochytrium_sp	*
H	28	1776	99.6	+	0	0	18I275MI397MD1103M13I	AB810963_1_1776_U_Thraustochytrium_aureum	AB022110_1_1807_U_Thraustochytrium_aureum
H	76	1776	99.5	+	0	0	2I1019MD314MI127MD314M	GM664566_1_1777_U_Aurantiochytrium_limacinum	JQ982492_1_1777_U_Aurantiochytrium_limacinum
H	51	1776	99.3	+	0	0	15D695MI647MD125MI293M28I	JX847366_1_1776_U_Aurantiochytrium_sp	AB362211_1_1790_U_Aurantiochytrium_sp
S	78	1776	*	*	*	*	*	MH595609_1_1776_U_Aurantiochytrium_sp	*
H	39	1775	99.5	+	0	0	11I257MD761MI321MI435M12I	DD435644_12_1786_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1775	99.5	+	0	0	11I257MD761MI321MI435M12I	DD435753_12_1786_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1775	99.5	+	0	0	11I257MD761MI321MI435M12I	GX334534_12_1786_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	39	1775	99.5	+	0	0	11I257MD761MI321MI435M12I	GY014555_12_1786_U_Schizochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
H	40	1774	99.7	+	0	0	5I723MD161MD888M21I	AB290575_1_1774_U_Oblongichytrium_sp	FJ821480_1_1798_U_Oblongichytrium_sp
S	79	1774	*	*	*	*	*	DM372736_67_1840_U_Aurantiochytrium_sp	*
H	70	1774	99.0	+	0	0	13I889MD121M2D171MD578MD7M3D	FJ821478_1_1774_U_Aurantiochytrium_sp	KM023689_1_1779_U_Aurantiochytrium_sp
H	79	1774	100.0	+	0	0	=	GM664563_67_1840_U_Aurantiochytrium_sp	DM372736_67_1840_U_Aurantiochytrium_sp
H	67	1773	99.0	+	0	0	11I241MI774MD315MI130MI307M5D	FJ821476_1_1773_U_Aurantiochytrium_sp	KX379459_1_1781_U_Aurantiochytrium_limacinum
S	80	1773	*	*	*	*	*	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	*
H	80	1773	99.8	+	0	0	1773M	KF129652_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp
H	80	1773	99.7	+	0	0	1773M	KF129969_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp
H	80	1773	99.8	+	0	0	1773M	KF130020_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp
H	80	1773	99.4	+	0	0	1773M	KF130160_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp
H	80	1773	99.3	+	0	0	I53MD1719M	KF130306_1_1773_U_Labyrinthulomycetes_LAB7_X_sp	KF129615_1_1773_U_Labyrinthulomycetes_LAB7_X_sp
S	81	1772	*	*	*	*	*	FJ799794_1_1772_U_Oblongichytrium_sp	*
S	82	1772	*	*	*	*	*	FJ799796_1_1772_U_Oblongichytrium_sp	*
H	82	1772	99.8	+	0	0	54MI1690MD27M	FJ799798_1_1772_U_Oblongichytrium_sp	FJ799796_1_1772_U_Oblongichytrium_sp
H	78	1772	99.1	+	0	0	18I1758M14D	FJ821477_1_1772_U_Aurantiochytrium_sp	MH595609_1_1776_U_Aurantiochytrium_sp
H	79	1772	99.0	+	0	0	10I898MD277MD270MD319M5D	FJ821490_1_1772_U_Aurantiochytrium_sp	DM372736_67_1840_U_Aurantiochytrium_sp
S	83	1772	*	*	*	*	*	JTFK01001422_1686_3457_U_Schizochytrium_sp	*
S	84	1772	*	*	*	*	*	KF129825_1_1772_U_Labyrinthulomycetes_LAB7_X_sp	*
H	69	1771	99.5	+	0	0	13I898MI284MD577MD7M3D	FJ821491_1_1771_U_Aurantiochytrium_sp	KM023693_1_1780_U_Aurantiochytrium_sp
H	69	1771	99.1	+	0	0	13I688MI494MD577MD7M3D	FJ821492_1_1771_U_Aurantiochytrium_sp	KM023693_1_1780_U_Aurantiochytrium_sp
S	85	1771	*	*	*	*	*	KF460467_1_1771_U_Thraustochytrium_kinnei	*
H	76	1771	99.2	+	0	0	11I241M2D437MD646MI441M3D	KP743980_1_1771_U_Aurantiochytrium_limacinum	JQ982492_1_1777_U_Aurantiochytrium_limacinum
H	39	1771	99.4	+	0	0	21I1330MI441M6I	KY417090_1_1771_U_Aurantiochytrium_sp	MH319329_1_1799_U_Aurantiochytrium_acetophilum
S	86	1770	*	*	*	*	*	FJ821482_1_1770_U_Aurantiochytrium_sp	*
H	86	1770	99.5	+	0	0	1770M	FJ821489_1_1770_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
S	87	1770	*	*	*	*	*	JX847362_1_1770_U_Schizochytrium_sp	*
S	88	1769	*	*	*	*	*	AB695479_1_1769_U_Labyrinthulaceae_ANT10_3_sp	*
S	89	1769	*	*	*	*	*	FJ821479_1_1769_U_Aurantiochytrium_sp	*
H	86	1769	99.4	+	0	0	684MI1085M	FJ821484_1_1769_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
H	67	1769	99.1	+	0	0	7D1342MI420M18I	JX847360_1_1769_U_Schizochytrium_sp	KX379459_1_1781_U_Aurantiochytrium_limacinum
S	90	1769	*	*	*	*	*	OBAT01034139_1_1769_U_Amphifila_sp	*
S	91	1769	*	*	*	*	*	OBAT01042211_1_1769_U_Fibrophrys_sp	*
H	90	1769	100.0	+	0	0	=	OBEP011175574_1_1769_U_Amphifila_sp	OBAT01034139_1_1769_U_Amphifila_sp
H	91	1769	100.0	+	0	0	=	OBEP011434086_1_1769_U_Fibrophrys_sp	OBAT01042211_1_1769_U_Fibrophrys_sp
H	90	1769	100.0	+	0	0	=	OBRS01669990_1_1769_U_Amphifila_sp	OBAT01034139_1_1769_U_Amphifila_sp
H	91	1769	100.0	+	0	0	=	OBRS01788955_1_1769_U_Fibrophrys_sp	OBAT01042211_1_1769_U_Fibrophrys_sp
S	92	1768	*	*	*	*	*	AB695481_1_1768_U_Labyrinthulaceae_ANT10_3_sp	*
H	86	1768	99.2	+	0	0	777MI980MI11M	FJ821483_1_1768_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
H	86	1768	99.6	+	0	0	250MI433MI1085M	FJ821485_1_1768_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
H	86	1768	99.7	+	0	0	876MI18MI874M	FJ821486_1_1768_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
H	86	1768	99.5	+	0	0	250MI941MI577M	FJ821487_1_1768_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
H	86	1768	99.7	+	0	0	250MI433MI1085M	FJ821488_1_1768_U_Aurantiochytrium_sp	FJ821482_1_1770_U_Aurantiochytrium_sp
S	93	1768	*	*	*	*	*	JX847371_1_1768_U_Aurantiochytrium_sp	*
S	94	1767	*	*	*	*	*	AB810969_1_1767_U_Thraustochytrium_sp	*
H	82	1767	99.8	+	0	0	17MI36MI877MI837M2I	FJ799795_1_1767_U_Oblongichytrium_sp	FJ799796_1_1772_U_Oblongichytrium_sp
H	32	1767	99.5	+	0	0	20I1767M19I	JX188323_1_1767_U_Aplanochytrium_sp	KJ761355_1_1806_U_Aplanochytrium_sp
S	95	1767	*	*	*	*	*	JX847361_1_1767_U_Aurantiochytrium_sp	*
S	96	1766	*	*	*	*	*	AB290576_1_1766_U_Schizochytrium_sp	*
H	96	1766	99.5	+	0	0	1725MD40MI	AB290578_1_1766_U_Schizochytrium_sp	AB290576_1_1766_U_Schizochytrium_sp
H	32	1766	99.4	+	0	0	20I858MI908M19I	JX188378_1_1766_U_Aplanochytrium_sp	KJ761355_1_1806_U_Aplanochytrium_sp
H	95	1766	99.2	+	0	0	D1347MD125M2I292MI	JX847377_1_1766_U_Aurantiochytrium_sp	JX847361_1_1767_U_Aurantiochytrium_sp
S	97	1765	*	*	*	*	*	AF474172_1_1765_U_Thraustochytriaceae_QPX_sp	*
H	93	1765	99.4	+	0	0	11I695MI1061M9D	JX847376_1_1765_U_Aurantiochytrium_sp	JX847371_1_1768_U_Aurantiochytrium_sp
S	98	1764	*	*	*	*	*	AB810967_1_1764_U_Oblongichytrium_sp	*
H	98	1764	100.0	+	0	0	=	AB810985_1_1764_U_Oblongichytrium_sp	AB810967_1_1764_U_Oblongichytrium_sp
H	98	1764	100.0	+	0	0	=	AB810987_1_1764_U_Oblongichytrium_sp	AB810967_1_1764_U_Oblongichytrium_sp
H	57	1764	99.5	+	0	0	11D162MI529MI206MI119MI737M30I	AB973554_1_1764_U_Aurantiochytrium_sp	FJ821497_1_1787_U_Aurantiochytrium_sp
H	67	1764	99.1	+	0	0	8D646MD381MD315MI130MI282M25I	JX847367_1_1764_U_Schizochytrium_sp	KX379459_1_1781_U_Aurantiochytrium_limacinum
S	99	1764	*	*	*	*	*	JX847369_1_1764_U_Schizochytrium_sp	*
H	48	1764	99.5	+	0	0	3I8M5D1751M32I	KX965677_1_1764_U_Thraustochytriaceae_QPX_sp	AF261664_1_1794_U_Thraustochytriaceae_QPX_sp
S	100	1763	*	*	*	*	*	AB695533_1_1763_U_Labyrinthulaceae_ANT10_3_sp	*
H	87	1763	99.2	+	0	0	4I687MI782M2I294M	JX847363_1_1763_U_Aurantiochytrium_sp	JX847362_1_1770_U_Schizochytrium_sp
H	93	1763	99.3	+	0	0	2I21MI682MI1060MI	JX847375_1_1763_U_Aurantiochytrium_sp	JX847371_1_1768_U_Aurantiochytrium_sp
H	76	1763	99.1	+	0	0	2D71MD181MD439MD324MD320MI130MD291M20I	MH488966_1_1763_U_Aurantiochytrium_sp	JQ982492_1_1777_U_Aurantiochytrium_limacinum
S	101	1763	*	*	*	*	*	OBAT01029800_1_1763_U_Amphifila_marina	*
H	101	1763	100.0	+	0	0	=	OBEP011466788_1_1763_U_Amphifila_marina	OBAT01029800_1_1763_U_Amphifila_marina
H	101	1763	100.0	+	0	0	=	OBRS01804234_1_1763_U_Amphifila_marina	OBAT01029800_1_1763_U_Amphifila_marina
S	102	1762	*	*	*	*	*	AB695476_1_1762_U_Labyrinthulaceae_ANT10_3_sp	*
S	103	1762	*	*	*	*	*	AB695490_1_1762_U_Amphifilaceae_X_sp	*
